Date,Open,High,Low,Close,Adj Close,Volume
2015-03-04,210.3999938964844,210.4900054931641,209.0599975585937,210.22999572753903,174.57553100585938,114497200
2015-03-05,210.6199951171875,210.8000030517578,209.8500061035156,210.4600067138672,174.7665557861328,76873000
2015-03-06,209.4199981689453,209.94000244140625,207.1000061035156,207.5,172.30857849121094,188128000
2015-03-09,207.7400054931641,208.7899932861328,207.5500030517578,208.3600006103516,173.02267456054688,89818900
2015-03-10,206.7100067138672,206.8099975585937,204.92999267578125,204.97999572753903,170.21595764160156,157121300
2015-03-11,205.2899932861328,205.5,204.3999938964844,204.5,169.81735229492188,110145700
2015-03-12,205.259994506836,207.17999267578125,205.1999969482422,207.1000061035156,171.97645568847656,93993500
2015-03-13,206.7700042724609,207.92999267578125,204.5800018310547,205.8300018310547,170.9217987060547,162410900
2015-03-16,206.7100067138672,208.69000244140625,205.8600006103516,208.5800018310547,173.20535278320312,136099200
2015-03-17,207.69000244140625,208.4199981689453,206.97999572753903,207.9600067138672,172.6905517578125,94510400
2015-03-18,207.38999938964844,211.2700042724609,206.6199951171875,210.4600067138672,174.7665557861328,228808500
2015-03-19,209.9600067138672,210.47000122070312,209.02999877929688,209.5,173.96937561035156,117917300
2015-03-20,209.7100067138672,211.0200042724609,209.4900054931641,210.4100036621093,175.50491333007812,177715100
2015-03-23,210.4199981689453,211.1100006103516,210.0,210.0,175.1630096435547,71784500
2015-03-24,209.8500061035156,210.3999938964844,208.7400054931641,208.82000732421875,174.17877197265625,77805300
2015-03-25,209.07000732421875,209.3500061035156,205.7100067138672,205.759994506836,171.6263427734375,159521700
2015-03-26,204.9600067138672,206.3699951171875,204.1199951171875,205.2700042724609,171.21762084960938,153067200
2015-03-27,205.1300048828125,205.9499969482422,204.8999938964844,205.7400054931641,171.60968017578125,118939000
2015-03-30,206.97999572753903,208.6100006103516,206.9600067138672,208.25,173.7033233642578,96180400
2015-03-31,207.259994506836,208.1000061035156,206.3600006103516,206.42999267578125,172.18521118164062,126768700
2015-04-01,206.38999938964844,206.4199981689453,204.509994506836,205.6999969482422,171.5762939453125,137303600
2015-04-02,205.6199951171875,206.97999572753903,205.3999938964844,206.44000244140625,172.19349670410156,86900900
2015-04-06,205.3699951171875,208.4499969482422,205.2100067138672,207.8300018310547,173.35292053222656,114368200
2015-04-07,207.8600006103516,208.759994506836,207.2400054931641,207.27999877929688,172.8942108154297,81236300
2015-04-08,207.5500030517578,208.509994506836,207.0800018310547,207.97999572753903,173.47808837890625,89351900
2015-04-09,207.77999877929688,209.17999267578125,207.19000244140625,208.8999938964844,174.24546813964844,85548900
2015-04-10,209.1999969482422,210.08999633789065,208.9600067138672,210.0399932861328,175.1963348388672,72722900
2015-04-13,209.8699951171875,210.6300048828125,209.02999877929688,209.08999633789065,174.40391540527344,74436600
2015-04-14,208.8500061035156,209.7100067138672,208.1000061035156,209.4900054931641,174.73757934570312,75099900
2015-04-15,210.0500030517578,211.0399932861328,209.9499969482422,210.42999267578125,175.52162170410156,99529300
2015-04-16,210.02999877929688,210.97999572753903,209.7899932861328,210.3699951171875,175.47158813476562,68934900
2015-04-17,208.94000244140625,209.22999572753903,207.009994506836,207.9499969482422,173.453125,191113200
2015-04-20,209.0599975585937,210.25,208.9600067138672,209.8500061035156,175.0378875732422,92189500
2015-04-21,210.6699981689453,210.8600006103516,209.2400054931641,209.6000061035156,174.82931518554688,72559800
2015-04-22,210.009994506836,210.8500061035156,208.8999938964844,210.6300048828125,175.6884307861328,78264600
2015-04-23,210.1499938964844,211.94000244140625,210.009994506836,211.1600036621093,176.13047790527344,102585900
2015-04-24,211.6600036621093,211.97000122070312,211.1100006103516,211.6499938964844,176.53921508789062,61327400
2015-04-27,212.3300018310547,212.47999572753903,210.5399932861328,210.7700042724609,175.8052520751953,79358100
2015-04-28,210.7400054931641,211.5,209.3300018310547,211.44000244140625,176.3640899658203,86863500
2015-04-29,210.3699951171875,211.2899932861328,209.6000061035156,210.57000732421875,175.63844299316406,125684900
2015-04-30,209.8800048828125,210.3500061035156,207.6199951171875,208.4600067138672,173.87840270996094,161304900
2015-05-01,209.3999938964844,210.7700042724609,209.27999877929688,210.72000122070312,175.76348876953125,103399700
2015-05-04,211.22999572753903,212.0200042724609,211.1000061035156,211.32000732421875,176.26400756835938,70927200
2015-05-05,211.02999877929688,211.4600067138672,208.72999572753903,208.8999938964844,174.24546813964844,113326200
2015-05-06,209.5599975585937,209.92999267578125,206.759994506836,208.0399932861328,173.5281524658203,135060200
2015-05-07,207.9199981689453,209.3800048828125,207.5200042724609,208.8699951171875,174.2204132080078,88244900
2015-05-08,210.8800048828125,211.8600006103516,210.77999877929688,211.6199951171875,176.51425170898438,155877300
2015-05-11,211.57000732421875,211.88999938964844,210.5200042724609,210.6100006103516,175.67181396484375,75708100
2015-05-12,209.6100006103516,210.6300048828125,208.6199951171875,209.97999572753903,175.14627075195312,119727600
2015-05-13,210.47000122070312,211.22000122070312,209.7400054931641,210.0200042724609,175.17965698242188,94667900
2015-05-14,211.2400054931641,212.32000732421875,210.9100036621093,212.2100067138672,177.00636291503906,95934000
2015-05-15,212.44000244140625,212.6100006103516,211.8600006103516,212.44000244140625,177.1981658935547,76510100
2015-05-18,212.2400054931641,213.3999938964844,212.1600036621093,213.1000061035156,177.7487335205078,74549700
2015-05-19,213.2400054931641,213.57000732421875,212.69000244140625,213.02999877929688,177.69039916992188,72114600
2015-05-20,213.1499938964844,213.77999877929688,212.5,212.8800048828125,177.5652313232422,76857500
2015-05-21,212.7100067138672,213.75,212.509994506836,213.5,178.08236694335938,64764600
2015-05-22,213.0399932861328,213.5399932861328,212.9100036621093,212.9900054931641,177.65699768066406,57433500
2015-05-26,212.3999938964844,212.9100036621093,210.1999969482422,210.6999969482422,175.746826171875,124308600
2015-05-27,211.25,212.97999572753903,210.759994506836,212.6999969482422,177.41510009765625,93214000
2015-05-28,212.3300018310547,212.58999633789065,211.6300048828125,212.4600067138672,177.21490478515625,74974600
2015-05-29,212.3800048828125,212.42999267578125,210.82000732421875,211.13999938964844,176.11383056640625,124919600
2015-06-01,211.94000244140625,212.33999633789065,210.6199951171875,211.57000732421875,176.47254943847656,93338800
2015-06-02,211.0200042724609,212.19000244140625,210.2700042724609,211.3600006103516,176.29733276367188,91531000
2015-06-03,212.0,212.6699981689453,211.3300018310547,211.9199981689453,176.7644805908203,87820900
2015-06-04,211.07000732421875,211.8600006103516,209.75,210.1300048828125,175.27139282226562,151882800
2015-06-05,209.9499969482422,210.5800018310547,208.97999572753903,209.7700042724609,174.97113037109375,121704700
2015-06-08,209.63999938964844,209.82000732421875,208.38999938964844,208.47999572753903,173.89511108398438,89063300
2015-06-09,208.4499969482422,209.1000061035156,207.69000244140625,208.4499969482422,173.8700714111328,105034700
2015-06-10,209.3699951171875,211.4100036621093,209.3000030517578,210.9499969482422,175.9553680419922,134551300
2015-06-11,211.47999572753903,212.08999633789065,211.1999969482422,211.6300048828125,176.52256774902344,73876400
2015-06-12,210.63999938964844,211.47999572753903,209.67999267578125,210.009994506836,175.17132568359375,135382400
2015-06-15,208.63999938964844,209.4499969482422,207.7899932861328,209.1100006103516,174.42062377929688,124384200
2015-06-16,208.92999267578125,210.3500061035156,208.72000122070312,210.25,175.37152099609375,85308200
2015-06-17,210.58999633789065,211.32000732421875,209.3600006103516,210.58999633789065,175.655029296875,126708600
2015-06-18,211.3099975585937,213.33999633789065,210.6300048828125,212.77999877929688,177.4818115234375,165867900
2015-06-19,211.4600067138672,211.5500030517578,210.3600006103516,210.8099975585937,176.69393920898438,130478700
2015-06-22,211.9100036621093,212.58999633789065,211.63999938964844,211.88999938964844,177.59913635253906,70696000
2015-06-23,212.13999938964844,212.44000244140625,211.57000732421875,212.0399932861328,177.72488403320312,68476800
2015-06-24,211.72000122070312,212.1699981689453,210.47000122070312,210.5,176.4340362548828,92307300
2015-06-25,211.1000061035156,211.25,209.7700042724609,209.8600006103516,175.89764404296875,97107400
2015-06-26,210.2899932861328,210.5800018310547,209.1600036621093,209.82000732421875,175.86412048339844,104174800
2015-06-29,208.0500030517578,209.8300018310547,205.3300018310547,205.4199981689453,172.17617797851562,202621300
2015-06-30,207.259994506836,207.32000732421875,205.27999877929688,205.8500061035156,172.53663635253906,182925100
2015-07-01,207.72999572753903,208.02999877929688,206.5599975585937,207.5,173.91958618164062,135979900
2015-07-02,208.07000732421875,208.2700042724609,206.8099975585937,207.3099975585937,173.7603302001953,104373700
2015-07-06,205.7700042724609,207.6499938964844,205.52999877929688,206.72000122070312,173.26583862304688,117975400
2015-07-07,206.9600067138672,208.1699981689453,204.1100006103516,208.0200042724609,174.35540771484375,173820200
2015-07-08,206.4199981689453,206.759994506836,204.25,204.52999877929688,171.43020629882812,164020100
2015-07-09,207.0399932861328,207.3500061035156,204.7700042724609,204.8999938964844,171.74032592773438,144113100
2015-07-10,207.2899932861328,207.97999572753903,204.9499969482422,207.47999572753903,173.90283203125,129456900
2015-07-13,208.9900054931641,209.8999938964844,208.94000244140625,209.7700042724609,175.8222198486328,106069400
2015-07-14,209.72000122070312,211.0500030517578,209.6499938964844,210.67999267578125,176.58494567871094,81709600
2015-07-15,210.72999572753903,211.27999877929688,210.0399932861328,210.6100006103516,176.5263214111328,97914100
2015-07-16,211.8699951171875,212.3000030517578,211.5800018310547,212.3000030517578,177.94277954101562,106683300
2015-07-17,212.2899932861328,212.5500030517578,211.8000030517578,212.47999572753903,178.09364318847656,89030000
2015-07-20,212.75,213.17999267578125,212.2100067138672,212.58999633789065,178.1858367919922,70446800
2015-07-21,212.42999267578125,212.7400054931641,211.38999938964844,211.75,177.48179626464844,77965000
2015-07-22,210.92999267578125,211.7700042724609,210.88999938964844,211.3699951171875,177.1632537841797,88667900
2015-07-23,211.52999877929688,211.6499938964844,209.75,210.17999267578125,176.16587829589844,90509100
2015-07-24,210.3000030517578,210.3699951171875,207.6000061035156,208.0,174.3386688232422,117755000
2015-07-27,206.94000244140625,207.5500030517578,206.259994506836,206.7899932861328,173.324462890625,132361100
2015-07-28,207.7899932861328,209.5,206.8000030517578,209.3300018310547,175.45347595214844,123544800
2015-07-29,209.47999572753903,211.0399932861328,209.3099975585937,210.7700042724609,176.66038513183594,105791300
2015-07-30,210.1600036621093,211.0200042724609,209.4199981689453,210.82000732421875,176.7023162841797,91304400
2015-07-31,211.4199981689453,211.4499969482422,210.1600036621093,210.5,176.4340362548828,103266900
2015-08-03,210.4600067138672,210.52999877929688,208.6499938964844,209.7899932861328,175.83897399902344,113965700
2015-08-04,209.6999969482422,210.25,208.8000030517578,209.3800048828125,175.4953155517578,81820800
2015-08-05,210.4499969482422,211.3099975585937,209.72999572753903,210.07000732421875,176.0736541748047,85786800
2015-08-06,210.2899932861328,210.4199981689453,207.6499938964844,208.3500061035156,174.6321258544922,116030800
2015-08-07,208.1600036621093,208.33999633789065,206.8699951171875,207.9499969482422,174.2967529296875,117858000
2015-08-10,209.27999877929688,210.6699981689453,209.27999877929688,210.57000732421875,176.4927978515625,80270700
2015-08-11,208.97000122070312,209.47000122070312,207.759994506836,208.6699981689453,174.90025329589844,126081400
2015-08-12,207.1100006103516,209.13999938964844,205.3600006103516,208.9199981689453,175.10980224609375,172123700
2015-08-13,208.72999572753903,209.5500030517578,208.009994506836,208.6600036621093,174.8917999267578,89383300
2015-08-14,208.42999267578125,209.509994506836,208.259994506836,209.4199981689453,175.5288848876953,72786500
2015-08-17,208.7100067138672,210.58999633789065,208.1600036621093,210.58999633789065,176.50950622558594,79072600
2015-08-18,210.259994506836,210.67999267578125,209.6999969482422,209.97999572753903,175.9982452392578,71692700
2015-08-19,209.08999633789065,210.009994506836,207.3500061035156,208.32000732421875,174.60687255859375,172946000
2015-08-20,206.509994506836,208.2899932861328,203.8999938964844,203.97000122070312,170.96084594726562,194327900
2015-08-21,201.72999572753903,203.94000244140625,197.5200042724609,197.8300018310547,165.81446838378906,346588500
2015-08-24,187.4900054931641,197.47999572753903,182.3999938964844,189.5,158.83258056640625,507244300
2015-08-25,195.42999267578125,195.4499969482422,186.9199981689453,187.2700042724609,156.9635009765625,369833100
2015-08-26,192.0800018310547,194.7899932861328,188.3699951171875,194.4600067138672,162.9899139404297,339257000
2015-08-27,197.0200042724609,199.4199981689453,195.2100067138672,199.2700042724609,167.021484375,274143900
2015-08-28,198.5,199.83999633789065,197.9199981689453,199.27999877929688,167.02984619140625,160414400
2015-08-31,198.1100006103516,199.1300048828125,197.009994506836,197.6699981689453,165.68045043945312,163298800
2015-09-01,193.1199951171875,194.7700042724609,190.72999572753903,191.7700042724609,160.73521423339844,256000400
2015-09-02,194.6199951171875,195.4600067138672,192.4199981689453,195.4100036621093,163.7861328125,160269300
2015-09-03,196.259994506836,198.0500030517578,194.9600067138672,195.5500030517578,163.90350341796875,152087800
2015-09-04,192.8500061035156,193.8600006103516,191.6100006103516,192.58999633789065,161.4225311279297,207081000
2015-09-08,195.94000244140625,197.6100006103516,195.1699981689453,197.42999267578125,165.47923278808594,116025700
2015-09-09,199.32000732421875,199.47000122070312,194.3500061035156,194.7899932861328,163.26654052734375,149347700
2015-09-10,194.5599975585937,197.22000122070312,194.25,195.8500061035156,164.15499877929688,158611100
2015-09-11,195.3800048828125,196.82000732421875,194.52999877929688,196.7400054931641,164.90087890625,119691200
2015-09-14,196.9499969482422,197.009994506836,195.42999267578125,196.009994506836,164.28904724121094,79452000
2015-09-15,196.6100006103516,198.9900054931641,195.9600067138672,198.4600067138672,166.3425750732422,113806200
2015-09-16,198.82000732421875,200.4100036621093,198.4100036621093,200.17999267578125,167.7841796875,99581600
2015-09-17,200.0200042724609,202.88999938964844,199.27999877929688,199.72999572753903,167.4070281982422,276046600
2015-09-18,195.7100067138672,198.67999267578125,194.9600067138672,195.4499969482422,164.67132568359375,223657500
2015-09-21,196.44000244140625,197.67999267578125,195.2100067138672,196.4600067138672,165.5222930908203,105726200
2015-09-22,193.8800048828125,194.4600067138672,192.5599975585937,193.9100036621093,163.3739013671875,153890900
2015-09-23,194.1100006103516,194.6699981689453,192.9100036621093,193.6000061035156,163.11270141601562,92790600
2015-09-24,192.1499938964844,193.4499969482422,190.5599975585937,192.8999938964844,162.52288818359375,159378800
2015-09-25,194.63999938964844,195.0,191.8099975585937,192.8500061035156,162.48077392578125,155054800
2015-09-28,191.77999877929688,191.9100036621093,187.63999938964844,188.009994506836,158.40293884277344,178515900
2015-09-29,188.2700042724609,189.7400054931641,186.92999267578125,188.1199951171875,158.4956512451172,159045600
2015-09-30,190.3699951171875,191.8300018310547,189.44000244140625,191.6300048828125,161.45289611816406,163452000
2015-10-01,192.0800018310547,192.4900054931641,189.82000732421875,192.1300048828125,161.8741455078125,131079000
2015-10-02,189.7700042724609,195.02999877929688,189.1199951171875,195.0,164.292236328125,211003300
2015-10-05,196.4600067138672,198.7400054931641,196.3300018310547,198.47000122070312,167.2157745361328,126320800
2015-10-06,198.3099975585937,198.97999572753903,197.0,197.7899932861328,166.64285278320312,110274500
2015-10-07,198.8999938964844,199.8300018310547,197.47999572753903,199.4100036621093,168.00772094726562,124307300
2015-10-08,198.9499969482422,201.5500030517578,198.58999633789065,201.2100067138672,169.52427673339844,153055200
2015-10-09,201.3800048828125,201.8999938964844,200.5800018310547,201.3300018310547,169.62535095214844,107069200
2015-10-12,201.4199981689453,201.759994506836,200.9100036621093,201.5200042724609,169.78549194335938,56395600
2015-10-13,200.6499938964844,202.1600036621093,200.0500030517578,200.25,168.71548461914062,88038700
2015-10-14,200.17999267578125,200.8699951171875,198.94000244140625,199.2899932861328,167.90663146972656,99106200
2015-10-15,200.0800018310547,202.3600006103516,199.63999938964844,202.3500061035156,170.48477172851562,134142200
2015-10-16,202.8300018310547,203.2899932861328,201.9199981689453,203.2700042724609,171.25987243652344,114580100
2015-10-19,202.5,203.3699951171875,202.1300048828125,203.3699951171875,171.34413146972656,76523900
2015-10-20,202.8500061035156,203.83999633789065,202.5500030517578,203.1100006103516,171.12509155273438,78448500
2015-10-21,203.6100006103516,203.7899932861328,201.6499938964844,201.8500061035156,170.06350708007812,102038000
2015-10-22,202.97999572753903,205.509994506836,201.8500061035156,205.259994506836,172.93649291992188,174911700
2015-10-23,207.25,207.9499969482422,206.3000030517578,207.509994506836,174.8322296142578,144442300
2015-10-26,207.3000030517578,207.3699951171875,206.5599975585937,207.0,174.4025421142578,69033000
2015-10-27,206.1999969482422,207.0,205.7899932861328,206.6000061035156,174.0654754638672,77905800
2015-10-28,207.0,208.97999572753903,206.2100067138672,208.9499969482422,176.04541015625,135906700
2015-10-29,208.3500061035156,209.2700042724609,208.2100067138672,208.8300018310547,175.9443359375,90525500
2015-10-30,209.0599975585937,209.44000244140625,207.7400054931641,207.92999267578125,175.1860809326172,131076900
2015-11-02,208.32000732421875,210.6199951171875,208.1699981689453,210.38999938964844,177.25865173339844,86270800
2015-11-03,209.97000122070312,211.6600036621093,209.6999969482422,211.0,177.7726287841797,95246100
2015-11-04,211.3500061035156,211.5,209.72000122070312,210.3600006103516,177.2333984375,96224500
2015-11-05,210.42999267578125,210.97999572753903,209.08999633789065,210.1499938964844,177.0564727783203,78408700
2015-11-06,209.7400054931641,210.32000732421875,208.4600067138672,210.0399932861328,176.96377563476562,110471500
2015-11-09,209.3099975585937,209.4900054931641,206.9499969482422,208.0800018310547,175.3124237060547,131008700
2015-11-10,207.509994506836,208.6000061035156,207.19000244140625,208.5599975585937,175.716796875,75874600
2015-11-11,208.8800048828125,208.94000244140625,207.6600036621093,207.7400054931641,175.02598571777344,67846000
2015-11-12,206.5,207.0599975585937,204.82000732421875,204.83999633789065,172.58265686035156,121315200
2015-11-13,204.3500061035156,204.6699981689453,202.44000244140625,202.5399932861328,170.64480590820312,153577100
2015-11-16,202.32000732421875,205.69000244140625,202.17999267578125,205.6199951171875,173.2398223876953,117645200
2015-11-17,205.9900054931641,207.0399932861328,204.8800048828125,205.47000122070312,173.11338806152344,121123700
2015-11-18,206.0399932861328,208.8999938964844,205.9900054931641,208.72999572753903,175.86004638671875,121342500
2015-11-19,208.58999633789065,209.0500030517578,208.1999969482422,208.5500030517578,175.7084197998047,88220500
2015-11-20,209.4499969482422,210.1199951171875,208.8600006103516,209.3099975585937,176.3487548828125,94011500
2015-11-23,209.3800048828125,209.97999572753903,208.5200042724609,209.07000732421875,176.14651489257812,64931200
2015-11-24,207.8699951171875,209.8300018310547,207.4100036621093,209.3500061035156,176.38243103027344,98874400
2015-11-25,209.5,209.7400054931641,209.009994506836,209.32000732421875,176.35714721679688,51980100
2015-11-27,209.42999267578125,209.8000030517578,208.8600006103516,209.5599975585937,176.55935668945312,37317800
2015-11-30,209.75,209.88999938964844,208.5599975585937,208.69000244140625,175.82638549804688,112822700
2015-12-01,209.44000244140625,210.82000732421875,209.1100006103516,210.67999267578125,177.50302124023438,97858400
2015-12-02,210.6199951171875,211.0,208.22999572753903,208.52999877929688,175.6916046142578,108441300
2015-12-03,208.8300018310547,209.1499938964844,204.75,205.6100006103516,173.23135375976562,166224200
2015-12-04,205.6100006103516,209.97000122070312,205.6100006103516,209.6199951171875,176.60992431640625,192913900
2015-12-07,209.22999572753903,209.72999572753903,207.1999969482422,208.3500061035156,175.53994750976562,102027100
2015-12-08,206.4900054931641,208.2899932861328,205.77999877929688,206.9499969482422,174.3603515625,103372400
2015-12-09,206.19000244140625,208.67999267578125,204.17999267578125,205.33999633789065,173.00390625,162401500
2015-12-10,205.4199981689453,207.42999267578125,205.13999938964844,205.8699951171875,173.450439453125,116128900
2015-12-11,203.3500061035156,204.13999938964844,201.509994506836,201.8800048828125,170.08880615234375,211173300
2015-12-14,202.07000732421875,203.0500030517578,199.9499969482422,202.8999938964844,170.9481658935547,182385200
2015-12-15,204.6999969482422,206.1100006103516,202.8699951171875,205.02999877929688,172.7427215576172,154069600
2015-12-16,206.3699951171875,208.38999938964844,204.8000030517578,208.02999877929688,175.27032470703125,197017000
2015-12-17,208.3999938964844,208.47999572753903,204.83999633789065,204.8600006103516,172.59951782226562,173092500
2015-12-18,202.7700042724609,202.92999267578125,199.8300018310547,200.0200042724609,169.5246124267578,251393500
2015-12-21,201.4100036621093,201.8800048828125,200.08999633789065,201.6699981689453,170.92306518554688,99094300
2015-12-22,202.72000122070312,203.8500061035156,201.5500030517578,203.5,172.4740753173828,111026200
2015-12-23,204.69000244140625,206.07000732421875,204.5800018310547,206.0200042724609,174.6099090576172,110987200
2015-12-24,205.72000122070312,206.3300018310547,205.4199981689453,205.67999267578125,174.3217010498047,48539600
2015-12-28,204.8600006103516,205.259994506836,203.94000244140625,205.2100067138672,173.9233856201172,65899900
2015-12-29,206.509994506836,207.7899932861328,206.47000122070312,207.3999938964844,175.77943420410156,92640700
2015-12-30,207.1100006103516,207.2100067138672,205.759994506836,205.92999267578125,174.5336151123047,63317700
2015-12-31,205.1300048828125,205.88999938964844,203.8699951171875,203.8699951171875,172.7876434326172,114877900
2016-01-04,200.4900054931641,201.02999877929688,198.58999633789065,201.0200042724609,170.3721923828125,222353500
2016-01-05,201.3999938964844,201.8999938964844,200.0500030517578,201.3600006103516,170.6603240966797,110845800
2016-01-06,198.33999633789065,200.0599975585937,197.6000061035156,198.82000732421875,168.5076141357422,152112600
2016-01-07,195.3300018310547,197.44000244140625,193.58999633789065,194.0500030517578,164.46484375,213436100
2016-01-08,195.19000244140625,195.8500061035156,191.5800018310547,191.9199981689453,162.6595458984375,209817200
2016-01-11,193.009994506836,193.4100036621093,189.82000732421875,192.1100006103516,162.8206024169922,187941300
2016-01-12,193.82000732421875,194.5500030517578,191.13999938964844,193.6600036621093,164.13429260253906,172330500
2016-01-13,194.4499969482422,194.8600006103516,188.3800048828125,188.8300018310547,160.04067993164062,221168900
2016-01-14,189.5500030517578,193.259994506836,187.6600036621093,191.92999267578125,162.6680145263672,240795600
2016-01-15,186.7700042724609,188.759994506836,185.5200042724609,187.8099975585937,159.17620849609375,324846400
2016-01-19,189.9600067138672,190.1100006103516,186.1999969482422,188.0599975585937,159.3881378173828,195244400
2016-01-20,185.02999877929688,187.5,181.0200042724609,185.6499938964844,157.34552001953125,286547800
2016-01-21,186.2100067138672,188.8699951171875,184.63999938964844,186.69000244140625,158.22695922851562,195772900
2016-01-22,189.77999877929688,190.759994506836,188.8800048828125,190.5200042724609,161.4729766845703,168319600
2016-01-25,189.9199981689453,190.1499938964844,187.4100036621093,187.63999938964844,159.03213500976562,130371700
2016-01-26,188.4199981689453,190.52999877929688,188.0200042724609,190.1999969482422,161.2017822265625,141036800
2016-01-27,189.5800018310547,191.5599975585937,187.0599975585937,188.1300048828125,159.44737243652344,185681700
2016-01-28,189.9600067138672,190.1999969482422,187.1600036621093,189.1100006103516,160.27796936035156,143798800
2016-01-29,190.0200042724609,193.8800048828125,189.8800048828125,193.72000122070312,164.1851806640625,210529300
2016-02-01,192.52999877929688,194.5800018310547,191.83999633789065,193.6499938964844,164.1257781982422,136061600
2016-02-02,191.9600067138672,191.97000122070312,189.5399932861328,190.1600036621093,161.16787719726562,182564900
2016-02-03,191.4100036621093,191.77999877929688,187.1000061035156,191.3000030517578,162.13417053222656,205054900
2016-02-04,190.7100067138672,192.75,189.9600067138672,191.6000061035156,162.38839721679688,139531800
2016-02-05,190.9900054931641,191.6699981689453,187.1999969482422,187.9499969482422,159.2948760986328,180788300
2016-02-08,185.7700042724609,186.1199951171875,182.8000030517578,185.4199981689453,157.15057373046875,191526700
2016-02-09,183.3600006103516,186.94000244140625,183.1999969482422,185.42999267578125,157.15907287597656,184513100
2016-02-10,186.4100036621093,188.33999633789065,185.1199951171875,185.2700042724609,157.0234375,148214100
