Date,Equity,Cash
2020-05-13,851280.2293965202,32458.29344242625
2020-05-14,871127.180920301,32458.29344242625
2020-05-15,878658.0137383323,32458.29344242625
2020-05-18,930354.0637604576,32458.29344242625
2020-05-19,911997.6699883323,32458.29344242625
2020-05-20,941493.4168965202,32458.29344242625
2020-05-21,928000.712170301,32458.29344242625
2020-05-22,931766.0986544472,32458.29344242625
2020-05-26,954907.7184645515,32458.29344242625
2020-05-27,981422.5892683845,32458.29344242625
2020-05-28,978284.7272984367,32458.29344242625
2020-05-29,985501.7679344993,32458.29344242625
2020-06-01,994287.7694804053,32458.29344242625
2020-06-02,1010212.3486544472,32458.29344242625
2020-06-03,1036413.4272763114,32458.29344242625
2020-06-04,977386.8926379725,824.5926379726152
2020-06-05,980143.5926379727,824.5926379726152
2020-06-08,986124.8126379726,824.5926379726152
2020-06-09,1008051.2426379726,824.5926379726152
2020-06-10,1020184.5626379726,824.5926379726152
2020-06-11,977931.7526379726,824.5926379726152
2020-06-12,981755.0426379726,824.5926379726152
2020-06-15,1009270.9226379727,824.5926379726152
2020-06-16,1002119.2226379726,824.5926379726152
2020-06-17,1016321.2526379726,824.5926379726152
2020-06-18,1008415.0826379727,824.5926379726152
2020-06-19,1050490.6326379727,824.5926379726152
2020-06-22,1046523.0926379727,824.5926379726152
2020-06-23,1050156.6226379727,824.5926379726152
2020-06-24,1022284.0826379727,824.5926379726152
2020-06-25,1032310.6977379727,11622.17773797264
2020-06-26,1009367.4977379728,11622.17773797264
2020-06-29,1016530.0577379726,11622.17773797264
2020-06-30,1037060.7977379726,11622.17773797264
2020-07-01,1037638.7377379728,11622.17773797264
2020-07-02,1043593.8877379727,11622.17773797264
2020-07-06,1061247.6777379727,11622.17773797264
2020-07-07,1076390.8777379727,11622.17773797264
2020-07-08,1094639.7377379728,11622.17773797264
2020-07-09,1100560.0862379726,12.326237972651143
2020-07-10,1085705.0362379726,12.326237972651143
2020-07-13,1038654.3062379726,12.326237972651143
2020-07-14,1048743.3862379726,12.326237972651143
2020-07-15,1064102.3762379726,12.326237972651143
2020-07-16,1049479.6074379727,28.327437972591724
2020-07-17,1058710.3874379727,28.327437972591724
2020-07-20,1085510.3174379726,28.327437972591724
2020-07-21,1077476.2974379726,28.327437972591724
2020-07-22,1090062.1774379727,28.327437972591724
2020-07-23,1066048.5674379726,28.327437972591724
2020-07-24,1068607.7174379728,28.327437972591724
2020-07-27,1071106.1074379727,28.327437972591724
2020-07-28,1059006.0074379728,28.327437972591724
2020-07-29,1090533.5874379727,28.327437972591724
2020-07-30,1086512.5268379725,31259.466837972548
2020-07-31,1091243.516837973,31259.466837972548
2020-08-03,1103874.7668379727,31259.466837972548
2020-08-04,1107885.7568379727,31259.466837972548
2020-08-05,1130792.7568379727,31259.466837972548
2020-08-06,1147463.0063379726,428.86633797247487
2020-08-07,1134760.5763379724,428.86633797247487
2020-08-10,1137531.8163379724,428.86633797247487
2020-08-11,1119320.0963379724,428.86633797247487
2020-08-12,1134348.7063379723,428.86633797247487
2020-08-13,1130916.4843379725,34674.15433797247
2020-08-14,1128085.0543379723,34674.15433797247
2020-08-17,1154137.6743379724,34674.15433797247
2020-08-18,1152002.6443379724,34674.15433797247
2020-08-19,1157771.1443379724,34674.15433797247
2020-08-20,1156286.8343379726,34674.15433797247
2020-08-21,1155518.3943379724,34674.15433797247
2020-08-24,1169992.0743379723,34674.15433797247
2020-08-25,1172541.0543379723,34674.15433797247
2020-08-26,1192288.1843379722,34674.15433797247
2020-08-27,1176763.9743379722,34674.15433797247
2020-08-28,1180297.4443379724,34674.15433797247
2020-08-31,1179409.6443379724,34674.15433797247
2020-09-01,1199894.6143379724,34674.15433797247
2020-09-02,1209722.1643379724,34674.15433797247
2020-09-03,1166237.3201379725,802.6301379724755
2020-09-04,1154037.9101379723,802.6301379724755
2020-09-08,1124765.2701379727,802.6301379724755
2020-09-09,1159956.8801379725,802.6301379724755
2020-09-10,1118416.1331379726,12580.42313797248
2020-09-11,1138791.2731379722,12580.42313797248
2020-09-14,1146391.7431379724,12580.42313797248
2020-09-15,1155452.6531379726,12580.42313797248
2020-09-16,1179274.0831379727,12580.42313797248
2020-09-17,1178371.4331379724,12580.42313797248
2020-09-18,1177328.5431379722,12580.42313797248
2020-09-21,1145014.6131379725,12580.42313797248
2020-09-22,1160015.9031379726,12580.42313797248
2020-09-23,1133741.1331379726,12580.42313797248
2020-09-24,1150246.2831379725,12580.42313797248
2020-09-25,1174537.7231379724,12580.42313797248
2020-09-28,1196386.3631379725,12580.42313797248
2020-09-29,1184211.0231379727,12580.42313797248
2020-09-30,1182437.7031379724,12580.42313797248
2020-10-01,1188744.9931379724,12580.42313797248
2020-10-02,1198238.8831379726,12580.42313797248
2020-10-05,1221039.5831379723,12580.42313797248
2020-10-06,1208077.1831379724,12580.42313797248
2020-10-07,1252980.8631379725,12580.42313797248
2020-10-08,1252174.3031379725,12580.42313797248
2020-10-09,1262274.8731379723,12580.42313797248
2020-10-12,1270066.8931379723,12580.42313797248
2020-10-13,1261946.6031379728,12580.42313797248
2020-10-14,1266138.9231379726,12580.42313797248
2020-10-15,1277321.0931379725,12580.42313797248
2020-10-16,1281053.1531379726,12580.42313797248
2020-10-19,1269441.2431379724,12580.42313797248
2020-10-20,1297058.8931379723,12580.42313797248
2020-10-21,1288597.4631379726,12580.42313797248
2020-10-22,1294759.4331379724,12580.42313797248
2020-10-23,1311727.9031379726,12580.42313797248
2020-10-26,1270967.7831379725,12580.42313797248
2020-10-27,1276925.5431379727,12580.42313797248
2020-10-28,1212035.9131379724,12580.42313797248
2020-10-29,1248305.4231379726,12580.42313797248
2020-10-30,1221484.8431379725,12580.42313797248
2020-11-02,1264237.4231379726,12580.42313797248
2020-11-03,1306415.8131379727,12580.42313797248
2020-11-04,1285622.7431379724,12580.42313797248
2020-11-05,1324573.8031379725,12580.42313797248
2020-11-06,1345314.0631379727,12580.42313797248
2020-11-09,1323479.0331379725,12580.42313797248
2020-11-10,1322279.7231379724,12580.42313797248
2020-11-11,1325406.8531379728,12580.42313797248
2020-11-12,1296932.0645379727,750.4645379725116
2020-11-13,1328079.5245379726,750.4645379725116
2020-11-16,1383533.4845379726,750.4645379725116
2020-11-17,1401881.1545379728,750.4645379725116
2020-11-18,1379030.3945379728,750.4645379725116
2020-11-19,1384738.7945379724,750.4645379725116
2020-11-20,1378392.5345379726,750.4645379725116
2020-11-23,1408532.4945379728,750.4645379725116
2020-11-24,1455001.3945379728,750.4645379725116
2020-11-25,1446592.3445379725,750.4645379725116
2020-11-27,1430355.6245379727,750.4645379725116
2020-11-30,1422161.5945379727,750.4645379725116
2020-12-01,1424084.3445379725,750.4645379725116
2020-12-02,1430899.9845379726,750.4645379725116
2020-12-03,1442594.8145379727,44116.42453797251
2020-12-04,1465886.1845379726,44116.42453797251
2020-12-07,1457426.3645379727,44116.42453797251
2020-12-08,1462945.9945379724,44116.42453797251
2020-12-09,1461437.2645379724,44116.42453797251
2020-12-10,1450909.302137972,900.2821379723609
2020-12-11,1434046.6921379722,900.2821379723609
2020-12-14,1411940.7421379725,900.2821379723609
2020-12-15,1436955.0221379723,900.2821379723609
2020-12-16,1438549.5121379723,900.2821379723609
2020-12-17,1449745.7421379723,900.2821379723609
2020-12-18,1412417.0521379723,900.2821379723609
2020-12-21,1415726.8421379721,900.2821379723609
2020-12-22,1408335.7321379725,900.2821379723609
2020-12-23,1426417.7821379723,900.2821379723609
2020-12-24,1437828.4636379723,565.5236379723283
2020-12-28,1424288.0336379723,565.5236379723283
2020-12-29,1405636.1936379722,565.5236379723283
2020-12-30,1466675.4536379725,565.5236379723283
2020-12-31,1450639.4336379722,565.5236379723283
2021-01-04,1479712.2936379723,565.5236379723283
2021-01-05,1517566.9536379725,565.5236379723283
2021-01-06,1586112.1936379722,565.5236379723283
2021-01-07,1601809.7911379721,72872.40113797234
2021-01-08,1594046.8911379722,72872.40113797234
2021-01-11,1598555.4611379723,72872.40113797234
2021-01-12,1647364.9811379723,72872.40113797234
2021-01-13,1617588.8811379722,72872.40113797234
2021-01-14,1652816.3053379722,1433.205337972322
2021-01-15,1614471.2153379724,1433.205337972322
2021-01-19,1633671.9453379724,1433.205337972322
2021-01-20,1675489.5053379722,1433.205337972322
2021-01-21,1602466.1811379723,666.2511379723001
2021-01-22,1607354.451137972,666.2511379723001
2021-01-25,1579286.9611379725,666.2511379723001
2021-01-26,1534963.4911379726,666.2511379723001
2021-01-27,1495541.1511379725,666.2511379723001
2021-01-28,1559434.5111379724,666.2511379723001
2021-01-29,1503522.1711379725,666.2511379723001
2021-02-01,1547196.8611379724,666.2511379723001
2021-02-02,1569337.9611379725,666.2511379723001
